star_name,Fe,C,O,Na,Mg,Al,Si,Ca,Sc,Ti,V,Cr,Mn,Co,Ni,Y,C_Mg,O_Mg,Si_Mg,Ca_Mg,Ti_Mg,Fe_Mg,C_Si,O_Si,Mg_Si,Ca_Si,Ti_Si,Fe_Si,C_O,Si_O,Mg_O,Ca_O,Ti_O,Fe_O,Prob0,Prob1,Prob2,Prob3,Prob4,Prob5,Prob6
HIP 21988,-0.14,-0.1,-0.08,-0.25,-0.1,-0.17,-0.11,-0.1,,-0.09,-0.07,-0.17,-0.37,,-0.17,-0.21,7.079457843841388,16.218100973589298,0.9549925860214348,0.0588843655355588,0.0025118864315095,0.7585775750291835,7.413102413009192,16.982436524617462,1.0471285480509007,0.0616595001861482,0.0026302679918953,0.7943282347242822,0.4365158322401665,0.0588843655355588,0.0616595001861482,0.003630780547701,0.0001548816618912,0.0467735141287198,0.977752098792933,0.9777079364196416,0.9601018675721562,0.9641582644159964,0.9689683003534552,0.9899695329781166,0.9997548184975822
HIP 22787,0.08,-0.01,-0.05,-0.04,0.04,-0.0,0.06,0.06,,0.07,0.1,0.07,-0.05,0.1,0.09,0.13,6.309573444801942,12.589254117941662,1.0232929922807537,0.0616595001861481,0.0026302679918953,0.9120108393559097,6.165950018614835,12.30268770812381,0.9772372209558112,0.0602559586074356,0.0025703957827688,0.8912509381337458,0.5011872336272735,0.0812830516164099,0.0794328234724282,0.0048977881936844,0.0002089296130854,0.072443596007499,0.9800384465370257,0.984615170416574,0.9858461886514996,0.9828238059500716,0.9218841346287688,0.9804249390456288,0.9976174916952568
HIP 24864,-0.06,-0.03,-0.02,-0.19,-0.05,-0.18,-0.06,0.02,,-0.01,-0.02,-0.04,-0.3,,-0.1,0.04,7.413102413009192,16.59586907437563,0.9549925860214368,0.0691830970918934,0.0026915348039269,0.8128305161640995,7.762471166286928,17.378008287493763,1.0471285480508985,0.0724435960074987,0.0028183829312644,0.851138038202376,0.4466835921509635,0.0575439937337156,0.0602559586074356,0.0041686938347033,0.0001621810097358,0.0489778819368445,0.991413501816107,0.9581271200578324,0.9756118286879674,0.96767745502488,0.9952422024985392,0.9793207168818148,0.9962968509618656
HIP 25033,-0.13,-0.1,-0.1,-0.34,-0.17,-0.27,-0.19,-0.11,,-0.12,-0.05,-0.16,-0.42,,-0.21,-0.03,8.317637711026727,18.197008586099862,0.9332543007969906,0.067608297539198,0.0027542287033381,0.9120108393559098,8.912509381337477,19.498445997580493,1.0715193052376069,0.0724435960074989,0.0029512092266663,0.9772372209558112,0.4570881896148752,0.0512861383991363,0.0549540873857623,0.0037153522909717,0.0001513561248436,0.0501187233627271,0.9656791052052428,0.97147863331062,0.9609745061719668,0.9619167753273996,0.9910428217201126,0.9808933175388476,0.9989100965926896
HIP 28902,-0.09,-0.13,-0.11,-0.33,-0.13,-0.25,-0.11,-0.06,,-0.13,-0.12,-0.1,-0.28,,-0.15,0.03,7.079457843841373,16.218100973589333,1.0232929922807537,0.0691830970918936,0.002454708915685,0.9120108393559097,6.918309709189362,15.848931924611176,0.9772372209558112,0.0676082975391982,0.0023988329190194,0.8912509381337459,0.4365158322401647,0.0630957344480191,0.061659500186148,0.0042657951880159,0.0001513561248436,0.0562341325190347,0.9017911861385036,0.9470412799286452,0.9188469815381132,0.9146125136588756,0.996671726385272,0.9997219634938068,0.9993326523663604
HIP 30023,0.08,0.05,0.08,-0.05,0.03,-0.06,0.04,0.09,,0.06,0.08,0.08,-0.1,,0.02,0.09,7.413102413009193,17.378008287493763,1.0,0.067608297539198,0.0026302679918953,0.9332543007969905,7.413102413009193,17.378008287493763,1.0,0.067608297539198,0.0026302679918953,0.9332543007969905,0.4265795188015934,0.0575439937337156,0.0575439937337156,0.0038904514499427,0.0001513561248436,0.0537031796370252,0.98330641568278,0.9927619788555312,0.963013310676862,0.9768497503404447,0.9939355161765934,0.9978394201282408,0.9999864080573037
HIP 34271,0.18,0.06,-0.05,-0.13,0.05,-0.05,0.06,0.16,,0.08,0.1,0.13,-0.03,,0.08,0.22,7.24435960074992,12.30268770812381,1.0,0.0758577575029183,0.0026302679918953,1.122018454301963,7.24435960074992,12.30268770812381,1.0,0.0758577575029183,0.0026302679918953,1.122018454301963,0.5888436553555908,0.0812830516164099,0.0812830516164099,0.0061659500186148,0.0002137962089502,0.0912010839355909,0.9904104815666596,0.9818829488214176,0.9904841591740648,0.9877780771030356,0.984262495995989,0.9064225030937584,0.9916976810764386
HIP 35093,-0.14,-0.15,-0.1,-0.31,-0.18,-0.3,-0.17,-0.07,,-0.12,-0.14,-0.16,-0.39,,-0.18,-0.09,7.585775750291835,18.62087136662869,1.0,0.0758577575029182,0.0028183829312644,0.9120108393559097,7.585775750291835,18.62087136662869,1.0,0.0758577575029182,0.0028183829312644,0.9120108393559097,0.4073802778041122,0.0537031796370252,0.0537031796370252,0.0040738027780411,0.0001513561248436,0.0489778819368445,0.9432633000570848,0.9632400055718068,0.9161806342015856,0.930407763684345,0.9956189151599444,0.9996245045546208,0.9995374086722268
HIP 35145,0.04,0.03,-0.02,-0.08,0.04,-0.01,0.04,0.06,,0.03,0.07,0.04,-0.05,,0.06,0.08,6.918309709189363,13.48962882591656,0.9772372209558112,0.0616595001861481,0.0023988329190194,0.8317637711026709,7.079457843841373,13.803842646028867,1.0232929922807537,0.0630957344480191,0.002454708915685,0.8511380382023759,0.5128613839913638,0.0724435960074989,0.0741310241300916,0.0045708818961487,0.0001778279410038,0.061659500186148,0.9558899338209684,0.94557624335532,0.9626877291321642,0.9525482308280688,0.92455974668074,0.9953650864348746,0.992979496319678
HIP 3712,0.0,0.01,-0.02,-0.1,-0.01,-0.11,0.01,0.02,,0.02,0.04,-0.02,-0.26,-0.0,-0.0,-0.06,7.413102413009177,15.135612484362104,1.0232929922807537,0.0630957344480191,0.0026302679918953,0.851138038202376,7.244359600749906,14.791083881682102,0.9772372209558112,0.061659500186148,0.0025703957827688,0.8317637711026709,0.4897788193684456,0.067608297539198,0.0660693448007595,0.0041686938347033,0.0001737800828749,0.0562341325190347,0.9756573083778968,0.9360959256631752,0.906446318410776,0.9251588742623696,0.9954487250862932,0.9991778607658436,0.9995237576879116
HIP 37170,0.06,0.01,0.01,-0.19,-0.04,-0.19,-0.02,0.12,,0.06,0.07,0.07,-0.16,,-0.05,0.13,7.943282347242822,17.378008287493763,1.023292992280756,0.0851138038202376,0.0030902954325135,1.0471285480508985,7.762471166286911,16.982436524617423,0.9772372209558092,0.0831763771102669,0.003019951720402,1.0232929922807514,0.4570881896148752,0.0588843655355589,0.0575439937337156,0.0048977881936844,0.0001778279410038,0.0602559586074356,0.9855674124432308,0.9940278145142204,0.9857469047382678,0.987812990983595,0.9573008695652174,0.9233324992354104,0.997101370384987
HIP 4041,-0.01,-0.08,-0.09,-0.19,-0.06,-0.11,-0.05,0.06,,-0.04,0.04,-0.01,-0.16,,-0.04,0.09,6.760829753919818,14.45439770745928,1.0,0.0776247116628689,0.0025703957827688,0.9332543007969905,6.760829753919818,14.45439770745928,1.0,0.0776247116628689,0.0025703957827688,0.9332543007969905,0.467735141287198,0.0691830970918936,0.0691830970918936,0.0053703179637025,0.0001778279410038,0.0645654229034655,0.9639774859287056,0.9825237049189444,0.9087250414499696,0.915741252889702,0.977456679553862,0.9991505716235222,0.9992513034126952
HIP 41022,0.28,0.25,0.19,0.13,0.22,0.27,0.2,0.3,,0.22,0.22,0.21,0.18,,0.33,0.19,7.585775750291851,14.45439770745928,0.9332543007969925,0.0707945784384137,0.002454708915685,0.9549925860214368,8.128305161640995,15.488166189124795,1.0715193052376049,0.0758577575029182,0.0026302679918953,1.0232929922807537,0.5248074602497733,0.0645654229034656,0.0691830970918936,0.0048977881936844,0.0001698243652461,0.0660693448007596,0.937599131814008,0.9623337229364948,0.9300768588373508,0.9089453473708076,0.9128886911053012,0.971736316954035,0.9917359872568108
HIP 48423,0.14,0.06,0.04,-0.08,0.02,-0.02,0.06,0.2,,0.09,0.06,0.07,-0.01,,0.1,0.19,7.762471166286943,16.2181009735893,1.071519305237607,0.0891250938133745,0.0028840315031266,1.096478196143185,7.24435960074992,15.135612484362072,0.9332543007969905,0.083176377110267,0.0026915348039269,1.0232929922807537,0.4786300923226399,0.0660693448007596,0.0616595001861482,0.0054954087385762,0.0001778279410038,0.0676082975391981,0.9915554875419096,0.9943403835189744,0.9917957292448952,0.9904643155702284,0.96805031796613,0.945449992348252,0.987893726253864
HIP 49350,0.1,-0.0,-0.03,-0.16,-0.01,-0.06,0.01,0.09,,0.01,0.1,-0.02,-0.08,,0.03,0.1,7.244359600749906,14.791083881682102,1.0232929922807537,0.0741310241300916,0.0025703957827688,1.0715193052376049,7.079457843841388,14.454397707459307,0.9772372209558112,0.0724435960074989,0.0025118864315095,1.0471285480508985,0.4897788193684456,0.0691830970918934,0.067608297539198,0.0050118723362727,0.0001737800828749,0.0724435960074987,0.9793931978086152,0.9872112440857224,0.9893943899296264,0.9901998326454778,0.9697218358831712,0.9651611644532392,0.986816505897879
HIP 49366,-0.04,-0.11,-0.15,-0.22,-0.11,-0.22,-0.04,-0.02,,-0.07,-0.04,-0.09,-0.26,,-0.14,-0.04,7.079457843841403,14.125375446227554,1.1481536214968842,0.072443596007499,0.0026915348039269,0.9772372209558112,6.165950018614835,12.30268770812381,0.8709635899560796,0.0630957344480193,0.0023442288153199,0.8511380382023759,0.5011872336272736,0.0812830516164099,0.0707945784384137,0.0051286138399136,0.0001905460717963,0.0691830970918936,0.9720791693344096,0.9715554689240364,0.9594041021134248,0.9659134431252394,0.9698834602692804,0.954727753794736,0.9971679873648668
HIP 51260,0.01,-0.18,0.06,-0.17,-0.09,-0.22,-0.03,0.1,,0.07,0.05,0.01,-0.31,,-0.08,0.08,5.754399373371578,21.877616239495563,1.122018454301963,0.0912010839355907,0.0035481338923357,1.0471285480508985,5.128613839913658,19.498445997580497,0.8912509381337459,0.0812830516164098,0.0031622776601683,0.9332543007969906,0.2630267991895381,0.0512861383991363,0.0457088189614874,0.0041686938347033,0.0001621810097358,0.0478630092322637,0.9192301800609952,0.9152181476584788,0.9239130434782608,0.9305230620896962,0.931504752362265,0.9728320565048733,0.986987709101798
HIP 5480,-0.01,-0.11,0.05,-0.19,-0.07,-0.41,-0.06,0.04,,0.0,0.03,0.01,-0.33,,-0.13,0.06,6.456542290346575,20.41737944669536,1.000000000000002,0.0758577575029183,0.0028840315031266,0.9549925860214368,6.456542290346562,20.417379446695318,0.999999999999998,0.0758577575029182,0.0028840315031266,0.9549925860214348,0.3162277660168379,0.0489778819368445,0.0489778819368444,0.0037153522909717,0.0001412537544622,0.0467735141287197,0.9789445851540538,0.9909929945513176,0.9823845935995468,0.9879473706573004,0.9439808633733868,0.9970522803114572,0.9987760930169308
HIP 60753,0.13,0.06,0.18,-0.03,0.06,-0.09,0.09,0.18,,0.14,0.06,0.12,-0.07,,0.11,0.2,7.079457843841402,20.417379446695318,1.0471285480509007,0.0776247116628691,0.0029512092266663,0.9772372209558112,6.7608297539198325,19.49844599758045,0.9549925860214348,0.0741310241300916,0.0028183829312644,0.9332543007969905,0.3467368504525324,0.0512861383991364,0.0489778819368445,0.0038018939632056,0.0001445439770745,0.0478630092322638,0.987446767055418,0.991059510567297,0.980992368577832,0.9829760760138,0.9579938439254028,0.9994296921728728,0.9988564894225272
HIP 61205,-0.02,-0.06,-0.05,-0.26,-0.05,-0.11,-0.08,0.02,,-0.04,-0.06,-0.02,-0.23,,-0.09,0.09,6.918309709189362,15.488166189124795,0.9120108393559097,0.0691830970918934,0.0025118864315095,0.8912509381337459,7.585775750291836,16.982436524617427,1.096478196143185,0.0758577575029182,0.0027542287033381,0.9772372209558112,0.4466835921509635,0.0588843655355589,0.0645654229034656,0.0044668359215096,0.0001621810097358,0.0575439937337157,0.90533071600607,0.9633459038978028,0.9351972381006284,0.93799250194525,0.9988731532233384,0.9995270618018944,0.9998638158790684
HIP 6878,0.02,-0.02,0.15,-0.2,-0.02,-0.36,-0.0,0.12,,0.02,0.14,0.08,-0.16,,-0.07,0.08,7.079457843841388,22.90867652767775,1.0232929922807537,0.0812830516164098,0.0026915348039269,0.912010839355908,6.918309709189378,22.387211385683425,0.9772372209558112,0.079432823472428,0.0026302679918953,0.8912509381337442,0.3090295432513592,0.0446683592150962,0.0436515832240165,0.0035481338923357,0.0001174897554939,0.0398107170553496,0.9405698061211708,0.9713827934517588,0.9904455894009738,0.9925494465101156,0.9344116255115392,0.9956694886933274,0.9984077083248276
HIP 73269,0.09,0.01,0.01,-0.09,-0.01,-0.2,0.0,0.09,,0.06,0.06,0.09,-0.19,,-0.02,0.12,7.413102413009177,16.218100973589298,1.0,0.0741310241300916,0.0028840315031266,1.0471285480508985,7.413102413009177,16.218100973589298,1.0,0.0741310241300916,0.0028840315031266,1.0471285480508985,0.4570881896148752,0.0616595001861482,0.0616595001861482,0.0045708818961487,0.0001778279410038,0.0645654229034655,0.9855999776959964,0.9916118604391928,0.9015151515151516,0.9243902439024392,0.9618627560106856,0.95245396635118,0.998257294176912
HIP 74118,0.15,0.1,0.03,0.09,0.1,0.06,0.12,0.16,,0.11,0.17,0.15,0.1,,0.16,0.07,7.079457843841388,13.182567385564075,1.0232929922807557,0.0676082975391981,0.0025118864315095,0.9332543007969925,6.918309709189363,12.882495516931325,0.9772372209558092,0.0660693448007595,0.002454708915685,0.9120108393559097,0.5370317963702533,0.0776247116628692,0.0758577575029183,0.0051286138399136,0.0001905460717963,0.0707945784384138,0.9619906228696244,0.9821168035349536,0.9360090606639768,0.9477150099839972,0.9800122402425794,0.989444846192357,0.9989784382363758
HIP 75104,0.15,0.04,0.25,-0.02,0.06,-0.17,0.11,0.2,,0.12,0.07,0.16,-0.1,,0.07,0.23,6.760829753919818,23.98832919019495,1.096478196143187,0.0812830516164099,0.0028183829312644,1.0232929922807557,6.16595001861481,21.87761623949552,0.912010839355908,0.0741310241300916,0.0025703957827688,0.9332543007969906,0.2818382931264448,0.0457088189614875,0.0416869383470334,0.003388441561392,0.0001174897554939,0.0426579518801592,0.919307794292094,0.948151450143482,0.9416353982300883,0.9499489998299996,0.9633985108899868,0.9939894815927872,0.9991417712207282
HIP 7744,0.05,0.02,-0.02,-0.1,0.04,-0.02,0.04,0.05,,0.03,0.08,0.04,-0.07,,0.05,-0.07,6.760829753919819,13.48962882591656,0.9772372209558112,0.0602559586074356,0.0023988329190194,0.851138038202376,6.918309709189363,13.803842646028867,1.0232929922807537,0.061659500186148,0.002454708915685,0.8709635899560797,0.5011872336272715,0.0724435960074989,0.0741310241300916,0.0044668359215096,0.0001778279410038,0.0630957344480191,0.956221262365891,0.973123442871658,0.9861056086931914,0.9902790176989896,0.9056454192686964,0.985959785709316,0.9954796721400756
HIP 7830,0.1,0.0,-0.05,-0.1,-0.01,-0.07,0.02,0.1,,0.01,0.05,0.07,-0.03,,0.03,0.06,7.244359600749906,14.125375446227526,1.0471285480508985,0.0758577575029182,0.0025703957827688,1.0715193052376049,6.918309709189376,13.489628825916531,0.9549925860214368,0.0724435960074989,0.002454708915685,1.0232929922807537,0.5128613839913658,0.0741310241300917,0.0707945784384138,0.0053703179637025,0.0001819700858609,0.0758577575029183,0.9762080541587153,0.9861719739020351,0.9647065480316296,0.9647120389228332,0.9960606904231626,0.9758712390181418,0.9922222978955254
HIP 795,0.12,0.04,0.06,-0.15,0.01,-0.04,0.04,0.18,,0.1,0.13,0.12,-0.05,,0.03,0.15,7.585775750291835,17.3780082874938,1.0471285480509005,0.0870963589956079,0.003019951720402,1.071519305237607,7.244359600749891,16.59586907437563,0.954992586021435,0.0831763771102669,0.0028840315031266,1.0232929922807537,0.4365158322401647,0.0602559586074356,0.0575439937337155,0.0050118723362727,0.0001737800828749,0.061659500186148,0.969901155506056,0.9778874904387734,0.9974830672643205,0.9976363687830838,0.9501476076421768,0.9828339923149748,0.9955765461672472
HIP 80315,0.01,-0.02,-0.03,-0.2,-0.08,-0.15,-0.01,0.05,,-0.05,-0.01,-0.0,-0.14,,-0.05,0.06,8.128305161641013,17.3780082874938,1.1481536214968842,0.079432823472428,0.0026302679918953,1.0232929922807537,7.079457843841388,15.135612484362102,0.8709635899560796,0.0691830970918934,0.0022908676527677,0.8912509381337441,0.4677351412871982,0.0660693448007595,0.0575439937337155,0.0045708818961487,0.0001513561248436,0.0588843655355587,0.9981234101113444,0.9984134053331848,0.9954066660050752,0.9955602207123504,0.9889911065955936,0.940706019806387,0.999018846326806
HIP 82568,-0.03,-0.07,0.07,-0.14,-0.07,-0.27,-0.04,0.05,,0.05,-0.04,-0.01,-0.36,,-0.09,0.02,7.079457843841388,21.37962089502237,1.0471285480509005,0.0776247116628691,0.0032359365692962,0.9120108393559097,6.760829753919819,20.41737944669532,0.954992586021435,0.0741310241300916,0.0030902954325135,0.8709635899560796,0.3311311214825908,0.0489778819368445,0.0467735141287197,0.003630780547701,0.0001513561248436,0.0426579518801591,0.9737877713348072,0.9853376921471796,0.9764934255270914,0.9792608763449244,0.9684004007346804,0.9994020968325036,0.9990205414229356
HIP 82860,-0.06,-0.02,-0.03,-0.17,-0.09,-0.19,-0.08,-0.02,-0.01,0.02,0.0,-0.06,-0.37,0.07,-0.09,-0.11,8.317637711026727,17.782794100389264,1.0,0.0691830970918936,0.0031622776601683,0.891250938133746,8.317637711026727,17.782794100389264,1.0,0.0691830970918936,0.0031622776601683,0.891250938133746,0.4677351412871982,0.0562341325190347,0.0562341325190347,0.0038904514499427,0.0001778279410038,0.0501187233627271,0.9868164606303598,0.9810375770391908,0.965694123648524,0.9650583305017556,0.9973948174979104,0.9909444985394352,0.9992376181011244
HIP 86456,0.11,0.05,0.01,-0.04,0.03,0.0,0.09,0.14,,0.06,0.09,0.08,-0.01,,0.07,0.07,7.413102413009193,14.791083881682072,1.1220184543019631,0.0758577575029182,0.0026302679918953,1.0,6.606934480075978,13.182567385564072,0.8912509381337458,0.067608297539198,0.0023442288153199,0.8912509381337458,0.5011872336272736,0.0758577575029183,0.0676082975391982,0.0051286138399136,0.0001778279410038,0.0676082975391982,0.9958268417538392,0.997036150613642,0.992820324005891,0.9945652173913044,0.9941327771984706,0.9929119494227904,0.9987333151729774
HIP 96561,0.06,0.03,0.02,-0.09,0.03,-0.04,0.09,0.05,,0.05,0.08,0.07,-0.04,,0.07,0.08,7.079457843841373,15.135612484362072,1.1220184543019631,0.061659500186148,0.0025703957827688,0.8912509381337441,6.30957344480193,13.489628825916531,0.8912509381337458,0.0549540873857623,0.0022908676527677,0.7943282347242805,0.4677351412871981,0.0741310241300917,0.0660693448007596,0.0040738027780411,0.0001698243652461,0.0588843655355588,0.9868397231467684,0.983869623207736,0.9963049479719686,0.9972806843611024,0.9746775562450434,0.9826119589692268,0.9213389805117868
HIP 97527,-0.06,-0.07,-0.08,-0.24,-0.09,-0.27,-0.09,-0.05,,-0.07,-0.08,-0.1,-0.36,,-0.14,-0.01,7.413102413009177,15.848931924611142,0.9772372209558112,0.0645654229034655,0.0025703957827688,0.891250938133746,7.585775750291837,16.218100973589298,1.0232929922807537,0.0660693448007595,0.0026302679918953,0.9120108393559098,0.4677351412871981,0.0616595001861482,0.0630957344480193,0.0040738027780411,0.0001621810097358,0.0562341325190349,0.9744260470293584,0.97359000431809,0.9874340215376344,0.9886128950123064,0.999583269666199,0.9986801522687488,0.9998911268372346
